nm,ABB,ABH,AMB,AMH,APB,APH,ARB,ARH,BlackConstructPaper,BlackDuctTape,BlackElecTape,BlackFelt,BlackFoamBoard,BlackVelcro,CBB,CBH,CMB,CMH,CPB,CPH,DryEraseCardBoard,Flock55,Flock65,FractalBlack,IMN,IPN,IPNThin,IRN,IRNThin,MetalVelvet,PermMarkCardBoard,RhodesLP,Rustoleum,SMN,Soric,SPN,SprayPaint,SRN,SRS05,Valspar,P09,P06,P19,P21,F07,T01-1,T01-2
1602,34.14378752,23.89315702,63.78129727,20.65662771,73.66406154,30.37074483,65.42750841,18.11924666,76.09887372,4.321277453,4.273704313,3.136707201,67.09291672,50.18584264,29.02315651,26.21117255,59.92066309,20.90574671,71.33105992,30.30186931,7.694525039,24.42624435,14.57637836,1.7339441,3.568449742,4.014906354,5.892671364,3.601204894,6.319935504,1.471748812,52.99414884,1.359504675,6.414587624,3.305711415,2.359766638,3.51995235,5.467395281,3.175802644,9.78741,6.332381533,4.230769231,3.647808825,4.103244056,3.222699549,4.002189424,3.738067579,3.38746696
1601,34.52045974,24.17296404,64.48212355,20.91107543,74.46778838,30.70990399,66.1515331,18.34046878,76.94954594,4.37965674,4.325789119,3.182293803,67.88065455,50.88915607,29.34304654,26.50903127,60.57478187,21.14305988,72.10232949,30.62084073,7.802064878,24.69943711,14.71736451,1.750672166,3.601684573,4.053251076,5.945805672,3.639931887,6.395577658,1.489669085,53.65458445,1.366325587,6.504718041,3.341818893,2.380167951,3.5683387,5.542525744,3.216729463,9.78187,6.413399599,4.153333333,3.693455165,4.150026539,3.257192144,4.051388617,3.776954713,3.413461945
1600,34.48125872,24.18317206,64.42158546,20.92221298,74.373878,30.71756445,66.09446787,18.356578,76.80238018,4.377249119,4.327192402,3.176997599,67.73881342,50.88517015,29.30828727,26.48463503,60.51421005,21.12293701,72.02040908,30.58289664,7.792473047,24.69914011,14.69675481,1.756000379,3.596986767,4.038639789,5.934419097,3.631906716,6.395937134,1.485120819,53.55839278,1.358455133,6.487361658,3.337670673,2.380380696,3.558702438,5.534092663,3.208842566,9.78543,6.405226866,4.238095238,3.698777101,4.151075316,3.257845827,4.054869939,3.77181524,3.397858858
1599,34.47245981,24.21764688,64.42015929,20.9586496,74.36443909,30.75487064,66.0998149,18.39682933,76.62412101,4.366457563,4.314103163,3.168531497,67.58254045,50.78354384,29.30831681,26.47117226,60.48106841,21.10810565,71.98243347,30.56951982,7.774386028,24.73588061,14.70653329,1.766194624,3.591414064,4.028856823,5.93547508,3.623959684,6.389436057,1.487325651,53.43290198,1.37408817,6.481582757,3.339990896,2.38004214,3.556503599,5.521310998,3.218857294,9.79341,6.392334255,4.278846154,3.700031494,4.153280793,3.260364828,4.051466562,3.766242708,3.383503295
1598,34.47760036,24.2497244,64.42065654,20.98643609,74.36467138,30.78324749,66.10118524,18.41784078,76.55765229,4.364487485,4.307014063,3.157340737,67.52231074,50.75962994,29.2986244,26.45260718,60.47579708,21.11091647,71.9853566,30.55648575,7.769939054,24.75694539,14.7054852,1.77782785,3.587008433,4.010148884,5.947354105,3.626294563,6.379831818,1.483549262,53.24722975,1.380381311,6.483134199,3.339981605,2.382400499,3.56071056,5.515157353,3.217927696,9.77773,6.383126162,4.278846154,3.701501518,4.154016473,3.260154105,4.051070486,3.765883492,3.380282029
1597,34.0977205,23.9879394,63.69475473,20.76113724,73.49874881,30.42944013,65.35204007,18.21864706,76.40633493,4.359193482,4.304642641,3.149485574,67.30952418,50.69278007,28.96909328,26.15717722,59.79409934,20.86512346,71.14740164,30.19542335,7.760663944,24.47786647,14.52756179,1.765814451,3.540587418,3.959335349,5.882745989,3.584456164,6.301140852,1.463133801,53.07485204,1.369460574,6.478156475,3.29936227,2.350778795,3.521027429,5.50162667,3.184129576,9.76828,6.367287588,4.230769231,3.660554439,4.104745042,3.220538244,4.003285742,3.723974333,3.342507791
1596,34.50494602,24.26110536,64.43670137,20.99574128,74.34691578,30.76584223,66.11724488,18.43046794,76.29403016,4.361414651,4.30235041,3.139177026,67.14719469,50.69844494,29.32493534,26.4560572,60.49228645,21.10818957,71.99748127,30.54108535,7.749403041,24.76198478,14.67547262,1.787990526,3.582600662,4.000501216,5.953446035,3.612729519,6.363664757,1.480371836,52.96339501,1.394405623,6.470089808,3.341944967,2.378174739,3.557920546,5.497025962,3.226958671,9.75844,6.359376882,4.278846154,3.702527411,4.149553137,3.254906645,4.044425973,3.767080292,3.386270859
1595,34.51787425,24.2489038,64.45438735,20.97545738,74.36047694,30.72853953,66.12283132,18.41913515,76.23330355,4.372146551,4.301742408,3.129188671,67.03830128,50.72627358,29.33507698,26.45930225,60.53210145,21.11286196,72.0148913,30.52600322,7.751471099,24.73924443,14.63820738,1.787417226,3.578997422,3.992746654,5.951450368,3.601933356,6.363448356,1.484502716,52.94027343,1.396555344,6.470825585,3.348324653,2.377264175,3.546983612,5.491792647,3.235950193,9.75567,6.362269216,4.278846154,3.699965172,4.151757415,3.25584772,4.046721472,3.775001204,3.397623331
1594,34.1889042,23.96698169,63.82005837,20.72771303,73.6075691,30.36388917,65.48181882,18.21201917,76.21225214,4.375414588,4.307879243,3.127488961,66.99473737,50.77978354,29.0474835,26.18538032,59.9252744,20.90417496,71.31780868,30.20448812,7.760000866,24.45741542,14.43094919,1.758683302,3.54060087,3.952839521,5.893186961,3.562265502,6.295903085,1.470082686,53.00150488,1.3769863,6.475629954,3.321193373,2.357071735,3.513652829,5.497343656,3.212737465,9.74617,6.371045,4.230769231,3.656012823,4.101576058,3.218771029,4.002741872,3.738860291,3.371047293
1593,34.21349691,23.93677448,63.83462378,20.71246803,73.61936468,30.32642894,65.51290281,18.20351315,76.00526815,4.369493596,4.303956301,3.122817258,66.73187565,50.75381817,29.0608947,26.18973362,59.95246617,20.91304369,71.34956811,30.21352106,7.756578035,24.42964855,14.38595154,1.755497025,3.535388541,3.962970029,5.88853012,3.55415268,6.291892675,1.476550618,52.96162146,1.36457591,6.471786953,3.328044373,2.361327079,3.519874256,5.482392105,3.218620845,9.74122,6.373429919,4.230769231,3.656968532,4.101628895,3.217422096,4.00595728,3.749495854,3.386048975
1592,34.58520626,24.18685997,64.55137575,20.9405138,74.42248528,30.62342727,66.24542407,18.40764324,75.96259498,4.368867009,4.314884366,3.123260267,66.68617776,50.81823625,29.37602068,26.47515795,60.60339046,21.14658856,72.0353822,30.53316872,7.757802187,24.6658646,14.49830002,1.768971472,3.5719948,4.002532353,5.944384239,3.586090526,6.355569274,1.495985108,52.96921409,1.376233951,6.476207016,3.364973904,2.390533503,3.573436612,5.486924885,3.257661908,9.7435,6.384311975,4.278846154,3.706303976,4.152177762,3.253983711,4.057904538,3.795609996,3.421295736
1591,34.22756471,23.91404704,63.88351249,20.71921839,73.61297153,30.28385233,65.53882524,18.21958254,75.76006897,4.355507363,4.304614897,3.123902273,66.53636906,50.73638954,29.06434169,26.200109,59.96895004,20.9258108,71.28809617,30.20492336,7.745385675,24.3970096,14.32304673,1.749711481,3.541481036,3.953398872,5.870212562,3.540736398,6.286952816,1.486747329,52.86300934,1.362256612,6.477159552,3.325633502,2.357210188,3.546879662,5.469988285,3.227305814,9.73716,6.381530744,4.230769231,3.670030423,4.111916364,3.219207938,4.020168727,3.755397262,3.379742759
1590,34.19075113,23.94194683,63.82523676,20.74175985,73.55078382,30.31677484,65.49053946,18.2544749,75.51092853,4.3450562,4.292181567,3.117767632,66.37999022,50.62746599,29.04292203,26.1836242,59.92320048,20.89905559,71.27377595,30.16833483,7.725444708,24.42900342,14.31282758,1.757855852,3.536502984,3.938519638,5.856566354,3.5319326,6.271434999,1.487662211,52.69943216,1.366503266,6.467560613,3.321827791,2.356051411,3.539709339,5.454357291,3.227975485,9.72721,6.365427182,4.230769231,3.677972634,4.118883474,3.222117856,4.026092936,3.756027062,3.37720189
1589,34.24716737,23.97676377,63.92218748,20.76822608,73.65249053,30.35255211,65.58342455,18.28786806,75.25385078,4.330606667,4.279780731,3.112320456,66.23693918,50.458975,29.09448433,26.22333795,59.99985002,20.92638577,71.41868286,30.19178122,7.703673799,24.45675631,14.31397505,1.760255252,3.53078404,3.932599953,5.868804316,3.536274516,6.273219113,1.480134256,52.4165139,1.374860979,6.457087203,3.337765871,2.352613434,3.543583324,5.430592088,3.234910364,9.72633,6.342053266,4.230769231,3.686711586,4.11722365,3.223260349,4.022807707,3.760881648,3.374874593
1588,34.25899206,23.99341054,63.96039656,20.78024491,73.65376257,30.35900088,65.62833439,18.31050568,75.13128223,4.327866973,4.267016475,3.108132227,66.01747925,50.33527698,29.11965468,26.22493722,60.02786078,20.92703599,71.50372535,30.18065495,7.68605152,24.45462015,14.28787143,1.758695215,3.523550069,3.924787752,5.86864583,3.536410194,6.268037477,1.470693556,52.21321866,1.383199959,6.442394067,3.345576231,2.359708435,3.543270703,5.415851339,3.244887396,9.73197,6.323048396,4.230769231,3.692593307,4.118368794,3.221985816,4.017936867,3.756170231,3.3731448
1587,34.28543329,24.01178834,63.98380963,20.79369063,73.66227631,30.36175517,65.66754853,18.32141525,74.92468021,4.323268641,4.255875823,3.100217214,65.81852318,50.25913946,29.13605574,26.22695779,60.0695131,20.9425647,71.5741833,30.17318144,7.676158188,24.46279846,14.27789822,1.753682661,3.518971868,3.91951709,5.871795488,3.539108335,6.260914063,1.461711264,52.09501723,1.381091206,6.441345764,3.356335273,2.356570164,3.547427501,5.410196908,3.259399671,9.72938,6.306781511,4.230769231,3.691471708,4.117853659,3.217170732,4.019122565,3.751661874,3.370379613
1586,34.26317859,24.00897088,63.92510377,20.78351727,73.58503657,30.33995167,65.62560076,18.33906978,74.77766358,4.325877804,4.256103352,3.092624501,65.64759544,50.24673733,29.12300366,26.20337571,60.0389535,20.9263245,71.54714221,30.13563962,7.665403608,24.45765593,14.24597876,1.750401501,3.511347146,3.917022888,5.861074445,3.53608607,6.261131336,1.460656187,52.05406335,1.372572515,6.435172759,3.360871999,2.357852736,3.541136823,5.39965981,3.263931279,9.71732,6.295891084,4.146153846,3.692251494,4.116972762,3.215189424,4.022510823,3.752605039,3.376745028
1585,34.31499115,23.99850974,63.99811086,20.77401722,73.6732674,30.31151193,65.72536707,18.34042624,74.71985669,4.330993945,4.260419181,3.0954287,65.56339387,50.26367338,29.16824799,26.22561069,60.11825107,20.94194009,71.6514647,30.1418742,7.66507557,24.44316184,14.22298566,1.740854636,3.514497649,3.923866148,5.865854533,3.53783907,6.26514843,1.465646871,52.12703884,1.373865287,6.437067298,3.372857465,2.355919103,3.537732366,5.400748123,3.282488377,9.7081,6.292249873,4.230769231,3.685862886,4.121875,3.2140625,4.025826772,3.758299152,3.376317096
1584,34.30858768,23.99726507,63.97270253,20.77663108,73.63993733,30.29077896,65.69774114,18.34059713,74.68656876,4.334289163,4.259204376,3.092449828,65.49385327,50.21385941,29.14171176,26.20987767,60.09863002,20.93690515,71.53615626,30.11078544,7.670151594,24.43672805,14.19613922,1.742691088,3.510645437,3.917334252,5.86720592,3.532618527,6.268623682,1.470143306,52.10988394,1.362382724,6.445677806,3.382282419,2.361261852,3.537622915,5.408574942,3.286114599,9.69577,6.289120586,4.230769231,3.684494387,4.125537587,3.218482317,4.029291339,3.762679189,3.381028222
1583,34.33268127,23.99362639,64.03964484,20.78999406,73.67972332,30.28364579,65.74334001,18.34139937,74.70900346,4.337505431,4.265676093,3.092515814,65.46011398,50.23187928,29.16089477,26.22595069,60.15572356,20.94447343,71.52716461,30.12798172,7.670727906,24.41841328,14.15731885,1.743898986,3.514295654,3.923219869,5.863516372,3.53432761,6.271639666,1.478313548,52.10699385,1.360766826,6.452856399,3.390455272,2.356643705,3.542416925,5.413875907,3.290348887,9.68869,6.280678063,4.230769231,3.681721345,4.124706719,3.219836474,4.034995074,3.764139012,3.383299084
1582,34.35596351,23.99789228,64.08335218,20.76352896,73.7148185,30.27699925,65.78270357,18.33988124,74.72631129,4.34039152,4.276239932,3.09173526,65.48476062,50.34188265,29.16703175,26.23528714,60.18235046,20.96136643,71.5563397,30.14075212,7.680938151,24.4034694,14.13026853,1.746887741,3.516386633,3.920930473,5.864843354,3.527941211,6.268237972,1.492145464,52.13883827,1.361242204,6.465345911,3.38813706,2.35954863,3.54623967,5.419312986,3.289651437,9.67931,6.282745703,4.146153846,3.680512605,4.12898409,3.221686961,4.039586003,3.760031655,3.387932404
1581,34.34550064,24.01222259,64.06549205,20.77548997,73.70522948,30.2846462,65.77388498,18.35338704,74.71717219,4.33580667,4.273949308,3.091150093,65.52748844,50.39898069,29.15726515,26.23669223,60.1835049,20.95813903,71.57723956,30.12226965,7.685072931,24.40918399,14.11564439,1.74449178,3.506952127,3.908277113,5.855239607,3.517045832,6.264199461,1.496109662,52.10553081,1.359722206,6.466380375,3.385106056,2.358418256,3.549420521,5.421861968,3.293077839,9.67435,6.284438264,4.230769231,3.67952258,4.127786667,3.225102222,4.044580333,3.759967336,3.391879765
1580,34.35411186,24.02210715,64.09286297,20.79978691,73.74086372,30.28550132,65.80133506,18.36331291,74.77813339,4.347669461,4.274399485,3.106898557,65.5534323,50.46488564,29.17448102,26.24750035,60.19548428,20.96957551,71.68911588,30.11294932,7.692607576,24.41935655,14.09480003,1.746904852,3.495065933,3.904349394,5.851117788,3.511021882,6.260677581,1.500393403,52.07575224,1.365642113,6.474348553,3.392733925,2.359727021,3.555627227,5.427583079,3.298789933,9.67899,6.286780374,4.230769231,3.681690069,4.122578924,3.225753668,4.04610678,3.755919161,3.391735708
1579,34.39085497,24.03013731,64.13411787,20.81963862,73.79591699,30.28172533,65.87510384,18.36856055,74.6181414,4.346236633,4.262119262,3.103906961,65.33347408,50.39112821,29.21222326,26.27513508,60.27419502,20.99460488,71.86482644,30.12352562,7.685328519,24.41580964,14.07759871,1.741423401,3.48472113,3.912800097,5.855815704,3.512052347,6.260115976,1.495460213,51.92594684,1.366933297,6.45840127,3.410555528,2.357325041,3.564554702,5.409068483,3.315155124,9.6777,6.280566578,4.230769231,3.691442019,4.124779785,3.225126791,4.044628752,3.751664135,3.397134443
1578,34.3899916,24.00372321,64.1717193,20.81628063,73.82803635,30.23482993,65.90013191,18.34945998,74.52146614,4.340575474,4.263705866,3.102934157,65.24778402,50.34254907,29.23089056,26.28267464,60.29850024,21.00372119,71.89236889,30.11886286,7.672308891,24.38593041,14.03320566,1.740853947,3.475496909,3.908562221,5.858659837,3.513983269,6.258391139,1.488907632,51.77758076,1.366911033,6.452080027,3.421133809,2.356648484,3.578713577,5.40255044,3.332784843,9.6957,6.274622575,4.27184466,3.703138802,4.121231536,3.221498487,4.043149264,3.749427891,3.397190095
1577,34.41846304,24.00136208,64.22636927,20.83790034,73.89196092,30.21631191,65.95661405,18.3595885,74.32855706,4.323148599,4.25604017,3.088508326,65.11899878,50.22600533,29.26138989,26.30223414,60.36244581,21.02647978,71.96238568,30.12985069,7.662037166,24.38700031,14.0164128,1.744204337,3.473181791,3.907094887,5.85316107,3.515343206,6.26135901,1.48399418,51.66151932,1.366437399,6.441874692,3.430269568,2.354201748,3.600854815,5.390174466,3.343158023,9.70427,6.261266206,4.230769231,3.70973244,4.119465717,3.215173642,4.041552286,3.749299638,3.393355708
1576,34.37197338,24.01213751,64.14387532,20.83456218,73.82794623,30.20009073,65.89101058,18.37435825,74.17933649,4.306620454,4.25070574,3.073422094,65.02674045,50.09731865,29.23560041,26.27268343,60.31705444,21.00186665,71.86298397,30.09321663,7.662175267,24.38448394,13.9981455,1.746961878,3.47302282,3.897762694,5.832679855,3.508435672,6.251471442,1.478545031,51.66250717,1.359910937,6.434684368,3.426347519,2.354644581,3.600571607,5.386269683,3.3478855,9.67862,6.249458825,4.27184466,3.710919223,4.124485615,3.215248953,4.041082362,3.757863001,3.39401113
1575,34.37543711,23.99627083,64.12246225,20.8166319,73.80860805,30.17591162,65.86053021,18.37663294,73.9797951,4.287726911,4.247147923,3.059964427,64.89731528,49.97116718,29.21772814,26.25330432,60.28693354,20.98928249,71.81370215,30.06867733,7.641503057,24.37142783,13.97741565,1.749161175,3.474609497,3.888176336,5.822704381,3.497103906,6.246268734,1.477339187,51.57829174,1.353452514,6.429702009,3.425246768,2.349736447,3.60173861,5.37243376,3.345284502,9.66648,6.2287184,4.230769231,3.713681431,4.12637206,3.218460442,4.038874074,3.7687365,3.39914757
1574,34.34186034,23.98742553,64.05317484,20.80525997,73.71837198,30.16823799,65.78311408,18.38668517,73.86084815,4.284496932,4.251428359,3.057837453,64.84981351,49.94105717,29.19646639,26.21483705,60.22429096,20.95916439,71.61470748,30.02876728,7.634322264,24.35934554,13.9515855,1.753242981,3.478151193,3.872513563,5.808922023,3.492016332,6.237135317,1.475331273,51.56432831,1.357862115,6.423421093,3.430595731,2.355072022,3.593051614,5.379818802,3.333182872,9.65101,6.219977281,4.230769231,3.711178649,4.130244163,3.21903404,4.036194804,3.771549713,3.399225573
1573,34.32688757,24.01415652,64.0203689,20.80432699,73.68045512,30.18340444,65.74136161,18.39672099,73.80343027,4.288858485,4.254143156,3.059651136,64.81159065,49.97404779,29.1702041,26.18499182,60.20136353,20.94884047,71.54191946,29.98984757,7.64243274,24.36695145,13.94250269,1.75186909,3.482624329,3.862408219,5.808314733,3.49218223,6.227952928,1.47285396,51.57555409,1.359712701,6.421720544,3.443813191,2.360779442,3.574101997,5.375264605,3.333852755,9.64673,6.218443006,4.27184466,3.707865625,4.133333333,3.216470588,4.038332345,3.768023361,3.3961361
1572,33.93567355,23.76055714,63.27528452,20.56413972,72.81989987,29.85973395,64.97504955,18.21847914,73.85920875,4.303070759,4.265461521,3.065415029,64.83931043,50.1190602,28.83090415,25.88086828,59.51131069,20.70366323,70.77683025,29.63662622,7.655655176,24.10536386,13.76059032,1.728127328,3.442187481,3.816619044,5.735903664,3.454299758,6.14778279,1.461173746,51.6451546,1.344807036,6.431262474,3.410196613,2.343881499,3.528983318,5.381643736,3.299193852,9.64124,6.236097294,4.182692308,3.664571226,4.086046512,3.178294574,3.999505685,3.721307321,3.35407738
1571,33.97894428,23.76271571,63.34181949,20.54861944,72.93117366,29.84287012,65.05865664,18.21681199,73.89434912,4.324475592,4.272727101,3.073873249,64.8433548,50.29030511,28.86979505,25.90329765,59.58359515,20.71998776,70.98946194,29.6459306,7.663095925,24.0917257,13.73600363,1.719600363,3.446175672,3.819380411,5.744017523,3.458076694,6.138110851,1.460999092,51.68541459,1.347247956,6.435489841,3.421358334,2.337102634,3.530913065,5.384182274,3.303946103,9.64117,6.256962613,4.138834951,3.661570686,4.094072027,3.182037796,4.005650109,3.724384385,3.357052515
1570,34.39841676,24.04181282,64.10569598,20.79484557,73.82432757,30.16749486,65.83847436,18.43619885,73.94436588,4.340803142,4.269728877,3.074464383,64.80270353,50.33226888,29.21150143,26.22125979,60.30511415,20.97351041,71.87728075,29.9734371,7.66154769,24.37481814,13.87763255,1.73761644,3.485956883,3.869422238,5.809981753,3.496054191,6.203178052,1.478680727,51.66672278,1.370687449,6.439144073,3.473268232,2.363986644,3.57749389,5.386581217,3.351296332,9.64341,6.262988673,4.27184466,3.7043581,4.141453411,3.223397236,4.053365004,3.769430108,3.393390512
