nm,P09,P06,P19,P21,F07,T01-1,T01-2
1041,4.156626506,4.261790524,3.860604818,2.541435161,4.297728965,3.667324424,3.366198455
1040,4.156626506,4.265064684,3.866178129,2.540207031,4.296226415,3.66636215,3.372886993
1039,4.047619048,4.207118658,3.815416154,2.502255023,4.23553955,3.618680145,3.333151892
1038,4.096385542,4.212415114,3.82129753,2.502695501,4.236812709,3.618343643,3.337084204
1037,4.096385542,4.210995712,3.824390244,2.503135889,4.239235163,3.626156428,3.34565507
1036,4.096385542,4.213973572,3.828442531,2.501630268,4.241132638,3.632179649,3.344447258
1035,4.096385542,4.217672078,3.829139752,2.499538604,4.243240557,3.64033643,3.338834338
1034,4.096385542,4.220350124,3.829660756,2.500604694,4.25073959,3.642700865,3.336769225
1033,4.096385542,4.226808145,3.831054627,2.504089372,4.254758054,3.647586648,3.34542159
1032,4.096385542,4.235005192,3.834806686,2.508419649,4.256979348,3.642075934,3.346133627
1031,4.096385542,4.236244881,3.840475946,2.510329265,4.257722464,3.632664826,3.343619663
1030,4.096385542,4.236835871,3.843660238,2.516167419,4.255500249,3.633593408,3.349767938
1029,4.096385542,4.234186531,3.848846035,2.516606831,4.254549981,3.626821242,3.351158714
1028,4.096385542,4.234333135,3.853124038,2.517820868,4.252961672,3.630109259,3.356828069
1027,4.096385542,4.234173061,3.857101806,2.513013136,4.254762794,3.634688527,3.352016202
1026,4.096385542,4.235806139,3.860194972,2.50926629,4.258157796,3.64133265,3.357755526
1025,4.178313253,4.240198625,3.86626976,2.502360912,4.261876248,3.650241699,3.361073311
1024,4.096385542,4.247494956,3.869061794,2.503756929,4.268464419,3.648420833,3.353285043
1023,4.096385542,4.253184295,3.87145643,2.506291697,4.271980012,3.652974399,3.350761903
1022,4.096385542,4.258737264,3.87613963,2.507063655,4.272295778,3.65083803,3.345997137
1021,4.096385542,4.266195452,3.878833915,2.504454937,4.27452842,3.652112818,3.343407899
1020,4.096385542,4.267338712,3.887010987,2.505924633,4.27635,3.649533875,3.350819593
1019,4.146341463,4.271058153,3.891999589,2.505740988,4.281260946,3.653240479,3.355113448
1018,4.096385542,4.271997881,3.89938373,2.504601479,4.284570141,3.659336638,3.363491289
1017,4.096385542,4.271156438,3.904466578,2.504528186,4.290344396,3.668464521,3.370464464
1016,4.096385542,4.272924615,3.908655919,2.506622857,4.292899186,3.677825574,3.375663409
1015,4.146341463,4.273149962,3.910540901,2.506989634,4.294512653,3.674993565,3.373327709
1014,4.036144578,4.210831952,3.855491685,2.473814412,4.234406716,3.616518674,3.323359419
1013,4.036144578,4.214886846,3.856179429,2.475189899,4.234937343,3.609303332,3.319149478
1012,4.085365854,4.214807837,3.860119109,2.478704179,4.239889683,3.607066469,3.322219647
1011,4.085365854,4.216508141,3.863267611,2.471390429,4.240952978,3.607000843,3.328485016
1010,4.11686747,4.22059207,3.867211094,2.470775552,4.243613551,3.608186995,3.33624269
1009,4.085365854,4.228046596,3.869857246,2.468203759,4.245969362,3.618070763,3.339245317
1008,4.085365854,4.230211379,3.871340524,2.47146379,4.246194424,3.622452334,3.336669442
1007,4.085365854,4.23729508,3.872104723,2.471570842,4.247794949,3.630388641,3.345272412
1006,4.085365854,4.241052348,3.875544148,2.475010267,4.248163984,3.632254229,3.350317915
1005,4.167073171,4.24526825,3.87268528,2.475877643,4.254356585,3.625750875,3.346668184
1004,4.085365854,4.251211661,3.877499487,2.477253131,4.257344419,3.617500809,3.344025496
1003,4.085365854,4.252702539,3.883579639,2.481557882,4.260794451,3.620708492,3.349750374
1002,4.085365854,4.256072321,3.88832529,2.481456002,4.262176819,3.627979235,3.350676371
1001,4.036144578,4.256148531,3.896117103,2.483163842,4.264174023,3.632934558,3.343745648
1000,4.085365854,4.255965503,3.900760378,2.480487053,4.265325936,3.640691268,3.341906087
999,4.085365854,4.259664694,3.901335525,2.476535854,4.2645576,3.650920405,3.34362064
998,4.085365854,4.260299407,3.90575244,2.479034412,4.267322239,3.658405076,3.349090492
997,4.085365854,4.260125631,3.908390675,2.476460922,4.273321555,3.657006615,3.355840294
996,4.167073171,4.260455469,3.908849194,2.474068371,4.277711832,3.656588025,3.361922032
995,4.085365854,4.26522449,3.908390604,2.470663658,4.283120496,3.65186659,3.356736081
994,4.085365854,4.266201029,3.910567354,2.472545399,4.283967632,3.648394207,3.347485685
993,4.085365854,4.270548796,3.914923535,2.474248178,4.28505122,3.649892528,3.348476179
992,4.085365854,4.2740945,3.921347161,2.474576445,4.28582996,3.657407226,3.353912191
991,4.085365854,4.275053989,3.924216905,2.473708534,4.291392405,3.660226892,3.355300496
990,4.085365854,4.284425628,3.929556195,2.473782618,4.294480314,3.662161461,3.361469126
989,4.167073171,4.29040051,3.93207024,2.475518587,4.294414894,3.667220951,3.375947555
988,4.085365854,4.295803299,3.934418318,2.477328268,4.295198277,3.664311576,3.38450508
987,4.167073171,4.298435886,3.93802094,2.48069185,4.298770284,3.660677856,3.38948133
986,4.167073171,4.297588611,3.942430463,2.481812583,4.300101471,3.657049155,3.389781016
985,4.135802469,4.297762175,3.943279294,2.478986251,4.301192591,3.662977771,3.38517744
984,4.135802469,4.297902305,3.950153909,2.479673712,4.303134518,3.669238493,3.380599764
983,4.085365854,4.296609621,3.957434582,2.47717804,4.308662517,3.675420996,3.380631784
982,4.135802469,4.296515077,3.960621602,2.476161658,4.315715919,3.683190726,3.385056103
981,4.167073171,4.30638174,3.961058136,2.477207013,4.320712015,3.682038238,3.390625371
980,4.135802469,4.310100435,3.962306509,2.479446438,4.320712015,3.686787386,3.390913309
979,4.135802469,4.315064194,3.963399631,2.481761329,4.327172116,3.689066381,3.389611649
978,4.167073171,4.316683151,3.964086529,2.481074431,4.328273317,3.686472355,3.391113364
977,4.218518519,4.313107389,3.962867685,2.480311571,4.330779022,3.680767645,3.392524786
976,4.167073171,4.31869005,3.963148186,2.479370773,4.329572084,3.675852922,3.399469496
975,4.135802469,4.320739176,3.96396064,2.479879049,4.329020756,3.680593523,3.408980697
974,4.218518519,4.321689729,3.970268608,2.47832684,4.330175707,3.683388939,3.415163657
973,4.135802469,4.325752582,3.971794609,2.478251512,4.331278655,3.686369986,3.418655465
972,4.135802469,4.328460351,3.974134044,2.480744005,4.331330363,3.689801427,3.415272772
971,4.135802469,4.337448549,3.976774194,2.483082437,4.331580288,3.696875343,3.409137958
970,4.218518519,4.340906676,3.979668305,2.484377559,4.334641356,3.70350845,3.402314475
969,4.135802469,4.345445466,3.982838723,2.480618093,4.339869865,3.708667741,3.394816807
968,4.135802469,4.346719185,3.98246959,2.475774302,4.348582375,3.716984554,3.400057577
967,4.218518519,4.350269446,3.982081929,2.472887935,4.355299834,3.716385536,3.409950314
966,4.218518519,4.351021748,3.98276637,2.474256819,4.358002561,3.723540019,3.424407349
965,4.218518519,4.356603336,3.9861713,2.476890842,4.365346662,3.726333304,3.432607497
964,4.218518519,4.355265184,3.989041096,2.476712329,4.367623686,3.727264928,3.438278154
963,4.218518519,4.354832025,3.990949995,2.478842417,4.369901295,3.722095968,3.441018174
962,4.135802469,4.360283343,3.991226994,2.4799591,4.371283827,3.712139585,3.433050223
961,4.218518519,4.36384852,3.995060845,2.485008692,4.374124439,3.707948645,3.430920015
960,4.218518519,4.369191517,3.998353952,2.481760556,4.374124439,3.708542328,3.430718663
959,4.135802469,4.374894088,3.99986713,2.478945217,4.37547509,3.701564282,3.426833762
958,4.218518519,4.377402741,4.001921504,2.478260425,4.379146859,3.71119184,3.433148553
957,4.218518519,4.388236279,4.006312564,2.473319714,4.382227366,3.721456774,3.441923202
956,4.135802469,4.392250316,4.010009192,2.471698499,4.38504697,3.729195463,3.441025811
955,4.135802469,4.394414504,4.012332686,2.47065495,4.387007468,3.73323659,3.442185153
954,4.218518519,4.401500839,4.0154813,2.47159207,4.388435287,3.732572614,3.446309066
953,4.218518519,4.398821969,4.016576392,2.473898825,4.391053038,3.725873691,3.444927899
952,4.218518519,4.400914291,4.016850603,2.475015328,4.395013529,3.72466904,3.44489762
951,4.218518519,4.398013596,4.014522228,2.48074604,4.398413926,3.72633294,3.438818372
950,4.218518519,4.398590056,4.013291786,2.482723743,4.399496579,3.737480762,3.44869876
949,4.135802469,4.400037055,4.017261114,2.480061318,4.405431971,3.741871787,3.458328537
948,4.135802469,4.403107943,4.017124757,2.475447022,4.40944617,3.749607037,3.462741099
947,4.218518519,4.404715418,4.016988456,2.475625702,4.413189231,3.757895058,3.467338272
946,4.218518519,4.412518824,4.015485913,2.471804818,4.413209988,3.762721341,3.471781359
945,4.1875,4.41794863,4.012614819,2.471984078,4.416696844,3.762234282,3.463887871
944,4.135802469,4.41716042,4.012614819,2.474035517,4.415574512,3.763918777,3.463884064
943,4.27125,4.422488931,4.011386593,2.473961841,4.415574512,3.75862826,3.468541875
942,4.27125,4.427437145,4.010842513,2.47252142,4.415239327,3.757843517,3.47043929
941,4.125,4.362055546,3.949097583,2.432181095,4.352954899,3.707103953,3.422972533
940,4.1875,4.433313487,4.007157423,2.468780587,4.422625843,3.761387329,3.47779817
939,4.218518519,4.436334806,4.005108075,2.468097471,4.424905856,3.762551331,3.483537775
938,4.27125,4.445525291,4.012213274,2.467845856,4.428946343,3.763664053,3.482196142
937,4.1875,4.441523344,4.012352222,2.470505503,4.430406546,3.765848205,3.471752966
936,4.27125,4.441697267,4.013991644,2.474350352,4.428666061,3.772446282,3.470003442
935,4.2075,4.372488034,3.955159417,2.43709891,4.364239272,3.716555054,3.423882715
934,4.125,4.376849978,3.952337305,2.435258173,4.374208675,3.718174609,3.429862378
933,4.125,4.378425438,3.950590631,2.434338086,4.379913917,3.718464418,3.437613159
932,4.125,4.385789552,3.949516343,2.435434273,4.381599582,3.716567193,3.447100664
931,4.125,4.389011506,3.947361988,2.437522917,4.383884892,3.725052805,3.449075502
930,4.125,4.39266164,3.945747173,2.439788123,4.388477151,3.732692033,3.446559212
929,4.2075,4.394209828,3.938763873,2.43879442,4.390487421,3.730374608,3.43943532
928,4.2075,4.395698173,3.939576547,2.436034202,4.389328789,3.733742451,3.442959356
927,4.125,4.39828213,3.945754429,2.439218082,4.386717417,3.740276688,3.443727031
926,4.240506329,4.466211055,4.005679389,2.476101781,4.450249409,3.794462961,3.499203406
925,4.125,4.400622589,3.943615831,2.434794994,4.384099869,3.739561131,3.458530548
924,4.125,4.405147224,3.944434279,2.436169564,4.387850099,3.741090463,3.460986356
923,4.125,4.412469811,3.947256098,2.432073171,4.391031036,3.743527117,3.460120956
922,4.17721519,4.415540831,3.946045944,2.430554991,4.391321499,3.754597401,3.457244077
921,4.125,4.414322064,3.939737725,2.432143946,4.385537733,3.763619008,3.459963309
920,4.240506329,4.483191325,3.992619701,2.46831351,4.458731412,3.823280399,3.504654841
919,4.17721519,4.417707032,3.925520886,2.431649558,4.40289588,3.762941961,3.45031644
918,4.17721519,4.419843118,3.919106145,2.43150838,4.410142255,3.760552788,3.446441514
917,4.17721519,4.419115961,3.920593014,2.433448416,4.411011591,3.757872714,3.453426882
916,4.17721519,4.419426143,3.920089286,2.435491071,4.421173368,3.75232115,3.459777528
915,4.17721519,4.424838497,3.923039464,2.433904839,4.426712419,3.742767063,3.457950093
914,4.325316456,4.496478821,3.983324886,2.471495185,4.498533492,3.802456943,3.5159491
913,4.17721519,4.431090415,3.92215581,2.435133219,4.433161444,3.742635528,3.460852374
912,4.17721519,4.43941058,3.921884498,2.439392097,4.430866976,3.752495724,3.464393613
911,4.17721519,4.437798518,3.919209726,2.437386018,4.425357711,3.762485733,3.470470531
910,4.17721519,4.431352668,3.912126431,2.442488096,4.43005305,3.772392249,3.468490177
909,4.17721519,4.43559691,3.9072,2.441498734,4.433005842,3.780835947,3.470545388
908,4.17721519,4.433073383,3.901033225,2.440903566,4.438837271,3.790016091,3.482280657
907,4.17721519,4.434589439,3.894775213,2.439246659,4.438821812,3.797616755,3.492951344
906,4.17721519,4.4347125,3.89323217,2.439028832,4.443789809,3.795174722,3.504074717
905,4.17721519,4.445932301,3.892598584,2.440465116,4.449635036,3.79686405,3.512309211
904,4.17721519,4.453568761,3.889845408,2.440072749,4.454057644,3.793448309,3.514139354
903,4.17721519,4.449701363,3.887881236,2.438174106,4.454978067,3.787580879,3.51527687
902,4.17721519,4.4570644,3.879612825,2.430913491,4.461428002,3.782289705,3.51819021
901,4.17721519,4.459323541,3.885838209,2.423905588,4.464395955,3.769100457,3.507319129
900,4.230769231,4.467707242,3.883841033,2.425237039,4.465584243,3.771954272,3.504905264
899,4.17721519,4.465035519,3.874795764,2.425658094,4.463517829,3.760894687,3.490791952
898,4.230769231,4.473947405,3.871787118,2.429513154,4.463517829,3.770100821,3.489716463
897,4.294871795,4.538345044,3.929379157,2.469451723,4.529941474,3.836949512,3.53948086
896,4.230769231,4.473814251,3.86367388,2.431404127,4.46344186,3.78883025,3.484361586
895,4.230769231,4.4852287,3.859288299,2.434861279,4.453223448,3.793576196,3.482190861
894,4.315384615,4.480461688,3.848895139,2.442848534,4.452673583,3.803012689,3.492028034
893,4.230769231,4.478499448,3.837579042,2.445769347,4.453658537,3.805809734,3.498670719
892,4.230769231,4.472887702,3.824533975,2.448707156,4.449913252,3.802360834,3.506186171
891,4.230769231,4.490889439,3.823662593,2.447064716,4.449378758,3.800934605,3.505379186
890,4.230769231,4.496173938,3.823625989,2.447992792,4.45149124,3.788074915,3.501517403
889,4.315384615,4.491184434,3.818132693,2.451636145,4.457188798,3.778601012,3.491454529
888,4.230769231,4.495345746,3.813347987,2.449695274,4.464263701,3.776563529,3.481482178
887,4.285714286,4.489912939,3.815398442,2.450449371,4.475221239,3.770983275,3.47376278
886,4.285714286,4.490637875,3.814533839,2.454741465,4.47692926,3.776441921,3.473894706
885,4.285714286,4.483497667,3.80558938,2.467012676,4.480530973,3.768759097,3.465477252
884,4.350649351,4.547699405,3.854703069,2.508828218,4.551791706,3.822157712,3.522351243
883,4.285714286,4.47901651,3.79426009,2.482810164,4.488106437,3.765037369,3.470478053
882,4.285714286,4.492757056,3.780435864,2.481321525,4.487538648,3.76192736,3.468091937
881,4.285714286,4.505811253,3.781366213,2.481972755,4.465305574,3.74737119,3.459254123
880,4.285714286,4.516123255,3.771334923,2.477294398,4.455,3.743535782,3.451043598
879,4.350649351,4.581804768,3.822593437,2.51142064,4.521372813,3.78840884,3.499734838
878,4.285714286,4.50807154,3.764986632,2.476225369,4.448270292,3.721563169,3.439443542
877,4.342105263,4.519239786,3.761163895,2.47695962,4.456045289,3.714941437,3.436285098
876,4.285714286,4.521643791,3.757535601,2.481526899,4.459964917,3.70826828,3.432368435
875,4.342105263,4.524089272,3.743954959,2.493579613,4.466855754,3.705646139,3.426695933
874,4.342105263,4.524021467,3.736463162,2.495098136,4.469845988,3.704561264,3.424809785
873,4.407894737,4.596246172,3.780789681,2.537898779,4.535203461,3.765804929,3.479307608
872,4.342105263,4.527353894,3.711851415,2.500294811,4.456181597,3.716054034,3.427866513
871,4.342105263,4.525527208,3.7012857,2.504877809,4.443405405,3.710061944,3.420330805
870,4.342105263,4.518518639,3.694526584,2.500930187,4.439870165,3.704403762,3.410720198
869,4.342105263,4.513759381,3.693856388,2.500665232,4.439902545,3.691786743,3.39735452
868,4.342105263,4.521995599,3.691306896,2.502559094,4.4375,3.668998775,3.382359739
867,4.342105263,4.53031067,3.699658437,2.511310628,4.430588553,3.65083226,3.367854247
866,4.333333333,4.477766318,3.635185185,2.473927875,4.363759114,3.585607738,3.30196268
865,4.333333333,4.476286248,3.626568732,2.481369783,4.357297006,3.591296984,3.307419498
864,4.333333333,4.478167148,3.621771218,2.486890658,4.347647297,3.595316183,3.313374045
863,4.333333333,4.476741992,3.606699632,2.492485941,4.34239277,3.591065627,3.316771211
862,4.4,4.541102686,3.655305964,2.535069713,4.408928571,3.651555562,3.374758061
861,4.4,4.535528306,3.647099768,2.540719258,4.407751728,3.639749992,3.362180214
860,4.2,4.323439698,3.472546368,2.425183539,4.212274025,3.4609693,3.202092517
859,4.133333333,4.247091973,3.417987069,2.390137991,4.141205278,3.396511133,3.138704826
858,4.133333333,4.241089825,3.408864907,2.39146271,4.137833424,3.384433255,3.126858004
857,4.133333333,4.241326715,3.408239484,2.393108095,4.124911709,3.372929691,3.120228201
856,4.189189189,4.251444984,3.415693817,2.391999231,4.126047458,3.374992614,3.120414772
855,4.105405405,4.235490972,3.399135862,2.393682189,4.13445515,3.364332061,3.105748311
854,4.189189189,4.238810085,3.403386588,2.41641634,4.066684658,3.367743356,3.099145947
853,4.189189189,4.230471997,3.375885167,2.439655502,4.057692829,3.388586293,3.101783869
852,4.189189189,4.249893911,3.37448843,2.415261044,4.120690593,3.390888183,3.137340956
851,4.189189189,4.260634502,3.357368572,2.385483099,4.188870793,3.380107764,3.159145212
850,4.189189189,4.278619689,3.36813716,2.345155076,4.29198139,3.387298577,3.189227944
849,4.106493506,4.294930218,3.367790045,2.323048615,4.330104568,3.403078293,3.188691799
848,4.216,4.305610696,3.415157116,2.310146901,4.369150399,3.413547155,3.197676538
847,4.242105263,4.344301817,3.497015948,2.326289013,4.337459016,3.399506691,3.167892475
846,4.053846154,4.400130893,3.527690802,2.336829746,4.314629807,3.396812629,3.165936853
845,4.078947368,4.427088669,3.536197637,2.355648862,4.29334972,3.42837256,3.179022411
